1,1,3900231685776981,4503599627370496,0,1
0,1,3900231685776981,4503599627370496,1,1
0,1,3900231685776981,4503599627370496,0,1
1,1,3900231685776981,4503599627370496,1,1
1,1,864644858229863,1125899906842624,-5348868689029467,324518553658426726783156020576256
3243642161677537,324518553658426726783156020576256,864644858229863,1125899906842624,1,1
73,2305843009213693952,864644858229863,1125899906842624,-6589603590721879,162259276829213363391578010288128
1,1,864644858229863,1125899906842624,1,1
1,1,3900231685776981,4503599627370496,0,1
0,1,3900231685776981,4503599627370496,0,1
0,1,8403831313147477,4503599627370496,0,1
1,1,8403831313147477,4503599627370496,0,1
1,1,864644858229863,1125899906842624,-5348868689029467,324518553658426726783156020576256
73,2305843009213693952,864644858229863,1125899906842624,-6589603590721879,162259276829213363391578010288128
3,144115188075855872,1990544765072487,1125899906842624,6232584021383043,324518553658426726783156020576256
1,1,1990544765072487,1125899906842624,2501724374775553,81129638414606681695789005144064
0,1,8403831313147477,4503599627370496,1,1
0,1,8403831313147477,4503599627370496,0,1
1,1,8403831313147477,4503599627370496,1,1
1,1,8403831313147477,4503599627370496,0,1
1669700095581999,162259276829213363391578010288128,1990544765072487,1125899906842624,1,1
3,144115188075855872,1990544765072487,1125899906842624,6232584021383043,324518553658426726783156020576256
1,1,1990544765072487,1125899906842624,1,1
1,1,1990544765072487,1125899906842624,2501724374775553,81129638414606681695789005144064
0,1,8403831313147477,4503599627370496,1,1
0,1,3900231685776981,4503599627370496,1,1
1,1,3900231685776981,4503599627370496,1,1
1,1,8403831313147477,4503599627370496,1,1
1669700095581999,162259276829213363391578010288128,1990544765072487,1125899906842624,1,1
3243642161677537,324518553658426726783156020576256,864644858229863,1125899906842624,1,1
1,1,864644858229863,1125899906842624,1,1
1,1,1990544765072487,1125899906842624,1,1
1,1,8403831313147477,4503599627370496,0,1
1,1,3900231685776981,4503599627370496,1,1
1,1,3900231685776981,4503599627370496,0,1
1,1,8403831313147477,4503599627370496,1,1
1,1,1990544765072487,1125899906842624,2501724374775553,81129638414606681695789005144064
1,1,864644858229863,1125899906842624,1,1
1,1,864644858229863,1125899906842624,-5348868689029467,324518553658426726783156020576256
1,1,1990544765072487,1125899906842624,1,1
1,1,8403831313147477,4503599627370496,0,1
0,1,8403831313147477,4503599627370496,0,1
0,1,8403831313147477,4503599627370496,1,1
1,1,8403831313147477,4503599627370496,1,1
1,1,1990544765072487,1125899906842624,2501724374775553,81129638414606681695789005144064
3,144115188075855872,1990544765072487,1125899906842624,6232584021383043,324518553658426726783156020576256
1669700095581999,162259276829213363391578010288128,1990544765072487,1125899906842624,1,1
1,1,1990544765072487,1125899906842624,1,1
0,1,8403831313147477,4503599627370496,0,1
0,1,3900231685776981,4503599627370496,1,1
0,1,8403831313147477,4503599627370496,1,1
0,1,3900231685776981,4503599627370496,0,1
3,144115188075855872,1990544765072487,1125899906842624,6232584021383043,324518553658426726783156020576256
3243642161677537,324518553658426726783156020576256,864644858229863,1125899906842624,1,1
1669700095581999,162259276829213363391578010288128,1990544765072487,1125899906842624,1,1
73,2305843009213693952,864644858229863,1125899906842624,-6589603590721879,162259276829213363391578010288128
0,1,8403831313147477,4503599627370496,0,1
0,1,3900231685776981,4503599627370496,0,1
1,1,8403831313147477,4503599627370496,0,1
1,1,3900231685776981,4503599627370496,0,1
3,144115188075855872,1990544765072487,1125899906842624,6232584021383043,324518553658426726783156020576256
73,2305843009213693952,864644858229863,1125899906842624,-6589603590721879,162259276829213363391578010288128
1,1,1990544765072487,1125899906842624,2501724374775553,81129638414606681695789005144064
1,1,864644858229863,1125899906842624,-5348868689029467,324518553658426726783156020576256
1,1,3900231685776981,4503599627370496,1,1
1,1,8403831313147477,4503599627370496,1,1
1,1,3900231685776981,4503599627370496,0,1
1,1,8403831313147477,4503599627370496,0,1
1,1,864644858229863,1125899906842624,1,1
1,1,1990544765072487,1125899906842624,1,1
1,1,864644858229863,1125899906842624,-5348868689029467,324518553658426726783156020576256
1,1,1990544765072487,1125899906842624,2501724374775553,81129638414606681695789005144064
1,1,3900231685776981,4503599627370496,1,1
0,1,3900231685776981,4503599627370496,1,1
1,1,8403831313147477,4503599627370496,1,1
0,1,8403831313147477,4503599627370496,1,1
1,1,864644858229863,1125899906842624,1,1
3243642161677537,324518553658426726783156020576256,864644858229863,1125899906842624,1,1
1,1,1990544765072487,1125899906842624,1,1
1669700095581999,162259276829213363391578010288128,1990544765072487,1125899906842624,1,1
